,num_barcodes,barcode_length_in_aa,num_oligos,is_capped
1099,3,3,9560.0,False
1100,3,4,402624.0,False
1101,5,1,12.0,False
1102,5,2,292.0,False
1103,5,3,6528.0,False
1104,5,4,211735.0,False
1105,1,1,26.0,False
1106,1,2,633.0,False
1107,1,3,8860.0,False
1108,1,4,751457.0,False
1109,1,5,10000000.0,True
1110,3,1,19.0,False
1111,3,2,276.0,False
1112,3,3,6144.0,False
1113,3,4,237241.0,False
1114,5,1,9.0,False
1115,5,2,259.0,False
1116,5,3,12395.0,False
1117,5,4,318570.0,False
1118,1,1,20.0,False
1119,1,2,350.0,False
1120,1,3,15982.0,False
1121,1,4,509434.0,False
1122,1,5,10000000.0,True
1123,3,1,12.0,False
1124,3,2,497.0,False
1125,3,3,6957.0,False
1126,3,4,317546.0,False
1127,5,1,17.0,False
1128,5,2,178.0,False
1129,5,3,10654.0,False
1130,5,4,292394.0,False
1131,1,1,31.0,False
1132,1,2,317.0,False
1133,1,3,13915.0,False
1134,1,4,323727.0,False
1135,1,5,10000000.0,True
1136,3,1,16.0,False
1137,3,2,225.0,False
1138,3,3,12694.0,False
1139,3,4,142178.0,False
1140,5,1,18.0,False
1141,5,2,235.0,False
1142,5,3,13634.0,False
1143,5,4,403185.0,False
1144,1,1,14.0,False
1145,1,2,471.0,False
1146,1,3,19526.0,False
1147,1,4,594259.0,False
1148,1,5,10000000.0,True
1149,3,1,7.0,False
1150,3,2,96.0,False
1151,3,3,11073.0,False
1152,3,4,323301.0,False
1153,5,1,4.0,False
1154,5,2,295.0,False
1155,5,3,11195.0,False
1156,5,4,314329.0,False
1157,1,1,14.0,False
1158,1,2,467.0,False
1159,1,3,21126.0,False
1160,1,4,320982.0,False
1161,1,5,10000000.0,True
1162,3,1,15.0,False
1163,3,2,521.0,False
1164,3,3,5000.0,False
1165,3,4,189879.0,False
1166,5,1,4.0,False
1167,5,2,487.0,False
1168,5,3,9794.0,False
1169,5,4,347864.0,False
1170,1,1,19.0,False
1171,1,2,430.0,False
1172,1,3,15660.0,False
1173,1,4,697620.0,False
1174,1,5,10000000.0,True
1175,3,1,12.0,False
1176,3,2,339.0,False
1177,3,3,9678.0,False
1178,3,4,415045.0,False
1179,5,1,13.0,False
1180,5,2,375.0,False
1181,5,3,1876.0,False
1182,5,4,198893.0,False
1183,1,1,26.0,False
1184,1,2,527.0,False
1185,1,3,9127.0,False
1186,1,4,609680.0,False
1187,1,5,10000000.0,True
1188,3,1,12.0,False
1189,3,2,427.0,False
1190,3,3,5393.0,False
1191,3,4,373229.0,False
1192,5,1,9.0,False
1193,5,2,289.0,False
1194,5,3,8362.0,False
1195,5,4,210430.0,False
1196,1,1,16.0,False
1197,1,2,271.0,False
1198,1,3,3671.0,False
1199,1,4,374412.0,False
1200,1,5,10000000.0,True
1201,3,1,10.0,False
1202,3,2,333.0,False
1203,3,3,15763.0,False
1204,3,4,351905.0,False
1205,5,1,8.0,False
1206,5,2,351.0,False
1207,5,3,12898.0,False
1208,5,4,42128.0,False
1209,1,1,27.0,False
1210,1,2,442.0,False
1211,1,3,9601.0,False
1212,1,4,364642.0,False
1213,1,5,10000000.0,True
1214,3,1,14.0,False
1215,3,2,144.0,False
1216,3,3,6318.0,False
1217,3,4,406138.0,False
1218,5,1,13.0,False
1219,5,2,185.0,False
1220,5,3,7576.0,False
1221,5,4,485700.0,False
1222,1,1,19.0,False
1223,1,2,440.0,False
1224,1,3,10437.0,False
1225,1,4,680339.0,False
1226,1,5,10000000.0,True
1227,3,1,11.0,False
1228,3,2,137.0,False
1229,3,3,14806.0,False
1230,3,4,399529.0,False
1231,5,1,25.0,False
1232,5,2,442.0,False
1233,5,3,14247.0,False
1234,5,4,163843.0,False
1235,1,1,19.0,False
1236,1,2,566.0,False
1237,1,3,16544.0,False
1238,1,4,597173.0,False
1239,1,5,10000000.0,True
1240,3,1,10.0,False
1241,3,2,29.0,False
1242,3,3,11600.0,False
1243,3,4,519920.0,False
1244,5,1,7.0,False
1245,5,2,296.0,False
1246,5,3,8242.0,False
1247,5,4,323446.0,False
1248,1,1,8.0,False
1249,1,2,379.0,False
1250,1,3,15656.0,False
1251,1,4,584790.0,False
1252,1,5,10000000.0,True
1253,3,1,18.0,False
1254,3,2,568.0,False
1255,3,3,9029.0,False
1256,3,4,417126.0,False
1257,5,1,9.0,False
1258,5,2,332.0,False
1259,5,3,12136.0,False
1260,5,4,360085.0,False
1261,1,1,21.0,False
1262,1,2,518.0,False
1263,1,3,15924.0,False
1264,1,4,594867.0,False
1265,1,5,10000000.0,True
1266,3,1,19.0,False
1267,3,2,264.0,False
1268,3,3,9621.0,False
1269,3,4,467970.0,False
1270,5,1,14.0,False
1271,5,2,195.0,False
1272,5,3,10086.0,False
1273,5,4,347693.0,False
1274,1,1,25.0,False
1275,1,2,504.0,False
1276,1,3,22575.0,False
1277,1,4,564385.0,False
1278,1,5,10000000.0,True
1279,3,1,4.0,False
1280,3,2,331.0,False
1281,3,3,6906.0,False
1282,3,4,554943.0,False
1283,5,1,10.0,False
1284,5,2,352.0,False
1285,5,3,11213.0,False
1286,5,4,403944.0,False
1287,1,1,6.0,False
1288,1,2,576.0,False
1289,1,3,17712.0,False
1290,1,4,425809.0,False
1291,1,5,10000000.0,True
1292,3,1,12.0,False
1293,3,2,349.0,False
1294,3,3,11813.0,False
1295,3,4,195161.0,False
1296,5,1,8.0,False
1297,5,2,252.0,False
1298,5,3,8190.0,False
1299,5,4,475519.0,False
1300,1,1,9.0,False
1301,1,2,361.0,False
1302,1,3,16038.0,False
1303,1,4,486966.0,False
1304,1,5,10000000.0,True
1305,3,1,10.0,False
1306,3,2,279.0,False
1307,3,3,11511.0,False
1308,3,4,381773.0,False
1309,5,1,5.0,False
1310,5,2,308.0,False
1311,5,3,8687.0,False
1312,5,4,353879.0,False
1313,1,1,20.0,False
1314,1,2,740.0,False
1315,1,3,13897.0,False
1316,1,4,380363.0,False
1317,1,5,10000000.0,True
1318,3,1,15.0,False
1319,3,2,237.0,False
1320,3,3,9728.0,False
1321,3,4,507063.0,False
1322,5,1,10.0,False
1323,5,2,235.0,False
1324,5,3,9808.0,False
1325,5,4,354884.0,False
1326,1,1,32.0,False
1327,1,2,677.0,False
1328,1,3,15685.0,False
1329,1,4,450690.0,False
1330,1,5,10000000.0,True
1331,3,1,17.0,False
1332,3,2,510.0,False
1333,3,3,11957.0,False
1334,3,4,472515.0,False
1335,5,1,7.0,False
1336,5,2,287.0,False
1337,5,3,11432.0,False
1338,5,4,312240.0,False
1339,1,1,21.0,False
1340,1,2,559.0,False
1341,1,3,14365.0,False
1342,1,4,520977.0,False
1343,1,5,10000000.0,True
1344,3,1,6.0,False
1345,3,2,458.0,False
1346,3,3,12435.0,False
1347,3,4,229805.0,False
1348,5,1,8.0,False
1349,5,2,237.0,False
1350,5,3,6183.0,False
1351,5,4,339369.0,False
1352,1,1,13.0,False
1353,1,2,471.0,False
1354,1,3,12493.0,False
1355,1,4,515782.0,False
1356,1,5,10000000.0,True
1357,3,1,25.0,False
1358,3,2,64.0,False
1359,3,3,8277.0,False
1360,3,4,526623.0,False
1361,5,1,7.0,False
1362,5,2,342.0,False
1363,5,3,5285.0,False
1364,5,4,357545.0,False
1365,1,1,37.0,False
1366,1,2,718.0,False
1367,1,3,16932.0,False
1368,1,4,537672.0,False
1369,1,5,10000000.0,True
1370,3,1,17.0,False
1371,3,2,209.0,False
1372,3,3,9613.0,False
1373,3,4,84147.0,False
1374,5,1,6.0,False
1375,5,2,386.0,False
1376,5,3,12407.0,False
1377,5,4,389266.0,False
1378,1,1,25.0,False
1379,1,2,744.0,False
1380,1,3,16050.0,False
1381,1,4,408663.0,False
1382,1,5,10000000.0,True
1383,3,1,10.0,False
1384,3,2,177.0,False
1385,3,3,8746.0,False
1386,3,4,306811.0,False
1387,5,1,12.0,False
1388,5,2,469.0,False
1389,5,3,7670.0,False
1390,5,4,180465.0,False
1391,1,1,20.0,False
1392,1,2,414.0,False
1393,1,3,10102.0,False
1394,1,4,370368.0,False
1395,1,5,10000000.0,True
1396,3,1,22.0,False
1397,3,2,476.0,False
1398,3,3,15912.0,False
1399,3,4,439439.0,False
1400,5,1,7.0,False
1401,5,2,304.0,False
1402,5,3,10720.0,False
1403,5,4,356274.0,False
1404,1,1,15.0,False
1405,1,2,602.0,False
1406,1,3,16933.0,False
1407,1,4,515042.0,False
1408,1,5,10000000.0,True
1409,3,1,7.0,False
1410,3,2,246.0,False
1411,3,3,7129.0,False
1412,3,4,572320.0,False
1413,5,1,6.0,False
1414,5,2,347.0,False
1415,5,3,12608.0,False
1416,5,4,244886.0,False
1417,1,1,34.0,False
1418,1,2,384.0,False
1419,1,3,8386.0,False
1420,1,4,508966.0,False
1421,1,5,10000000.0,True
1422,3,1,9.0,False
1423,3,2,498.0,False
1424,3,3,13194.0,False
1425,3,4,510620.0,False
1426,5,1,13.0,False
1427,5,2,154.0,False
1428,5,3,10188.0,False
1429,5,4,355926.0,False
1430,1,1,27.0,False
1431,1,2,448.0,False
1432,1,3,12771.0,False
1433,1,4,585934.0,False
1434,1,5,10000000.0,True
1435,3,1,5.0,False
1436,3,2,362.0,False
1437,3,3,8331.0,False
1438,3,4,561503.0,False
1439,5,1,11.0,False
1440,5,2,203.0,False
1441,5,3,6084.0,False
1442,5,4,251038.0,False
1443,1,1,17.0,False
1444,1,2,519.0,False
1445,1,3,16759.0,False
1446,1,4,620398.0,False
1447,1,5,10000000.0,True
1448,3,1,7.0,False
1449,3,2,362.0,False
1450,3,3,12395.0,False
1451,3,4,443624.0,False
1452,5,1,17.0,False
1453,5,2,108.0,False
1454,5,3,7815.0,False
1455,5,4,203221.0,False
1456,1,1,19.0,False
1457,1,2,411.0,False
1458,1,3,12686.0,False
1459,1,4,322982.0,False
1460,1,5,10000000.0,True
1461,3,1,21.0,False
1462,3,2,273.0,False
1463,3,3,8870.0,False
1464,3,4,224412.0,False
1465,5,1,6.0,False
1466,5,2,238.0,False
1467,5,3,7878.0,False
1468,5,4,151534.0,False
1469,1,1,14.0,False
1470,1,2,414.0,False
1471,1,3,9026.0,False
1472,1,4,402447.0,False
1473,1,5,10000000.0,True
1474,3,1,8.0,False
1475,3,2,596.0,False
1476,3,3,9985.0,False
1477,3,4,159412.0,False
1478,5,1,13.0,False
1479,5,2,468.0,False
1480,5,3,5763.0,False
1481,5,4,422873.0,False
1482,1,1,15.0,False
1483,1,2,322.0,False
1484,1,3,13681.0,False
1485,1,4,495520.0,False
1486,1,5,10000000.0,True
1487,3,1,13.0,False
1488,3,2,468.0,False
1489,3,3,12623.0,False
1490,3,4,492466.0,False
1491,5,1,4.0,False
1492,5,2,330.0,False
1493,5,3,10680.0,False
1494,5,4,442250.0,False
1495,1,1,20.0,False
1496,1,2,348.0,False
1497,1,3,15021.0,False
1498,1,4,415782.0,False
1499,1,5,10000000.0,True
1500,3,1,14.0,False
1501,3,2,419.0,False
1502,3,3,5761.0,False
1503,3,4,465942.0,False
1504,5,1,5.0,False
1505,5,2,377.0,False
1506,5,3,8677.0,False
1507,5,4,343774.0,False
1508,1,1,40.0,False
1509,1,2,417.0,False
1510,1,3,9703.0,False
1511,1,4,478861.0,False
1512,1,5,10000000.0,True
1513,3,1,18.0,False
1514,3,2,281.0,False
1515,3,3,12227.0,False
1516,3,4,521937.0,False
1517,5,1,8.0,False
1518,5,2,426.0,False
1519,5,3,9932.0,False
1520,5,4,354806.0,False
1521,1,1,16.0,False
1522,1,2,645.0,False
1523,1,3,22890.0,False
1524,1,4,551746.0,False
1525,1,5,10000000.0,True
1526,3,1,6.0,False
1527,3,2,345.0,False
1528,3,3,11233.0,False
1529,3,4,333253.0,False
1530,5,1,12.0,False
1531,5,2,213.0,False
1532,5,3,10556.0,False
1533,5,4,389622.0,False
1534,1,1,30.0,False
1535,1,2,480.0,False
1536,1,3,17900.0,False
1537,1,4,340475.0,False
1538,1,5,10000000.0,True
1539,3,1,17.0,False
1540,3,2,254.0,False
1541,3,3,9233.0,False
1542,3,4,442878.0,False
1543,5,1,10.0,False
1544,5,2,175.0,False
1545,5,3,1516.0,False
1546,5,4,355450.0,False
1547,1,1,17.0,False
1548,1,2,690.0,False
1549,1,3,14955.0,False
1550,1,4,534764.0,False
1551,1,5,10000000.0,True
1552,3,1,18.0,False
1553,3,2,418.0,False
1554,3,3,16747.0,False
1555,3,4,515124.0,False
1556,5,1,10.0,False
1557,5,2,340.0,False
1558,5,3,10942.0,False
1559,5,4,440590.0,False
1560,1,1,23.0,False
1561,1,2,426.0,False
1562,1,3,21815.0,False
1563,1,4,454526.0,False
1564,1,5,10000000.0,True
1565,3,1,12.0,False
1566,3,2,453.0,False
1567,3,3,13345.0,False
1568,3,4,239282.0,False
1569,5,1,6.0,False
1570,5,2,76.0,False
1571,5,3,4745.0,False
1572,5,4,439940.0,False
1573,1,1,13.0,False
1574,1,2,505.0,False
1575,1,3,16017.0,False
1576,1,4,536799.0,False
1577,1,5,10000000.0,True
1578,3,1,7.0,False
1579,3,2,294.0,False
1580,3,3,14859.0,False
1581,3,4,299811.0,False
1582,5,1,8.0,False
1583,5,2,254.0,False
1584,5,3,5812.0,False
1585,5,4,219903.0,False
1586,1,1,35.0,False
1587,1,2,454.0,False
1588,1,3,15688.0,False
1589,1,4,507522.0,False
1590,1,5,10000000.0,True
1591,3,1,14.0,False
1592,3,2,193.0,False
1593,3,3,7799.0,False
1594,3,4,403492.0,False
1595,5,1,13.0,False
1596,5,2,427.0,False
1597,5,3,7259.0,False
1598,5,4,385851.0,False
1599,1,1,18.0,False
1600,1,2,515.0,False
1601,1,3,11532.0,False
1602,1,4,252755.0,False
1603,1,5,10000000.0,True
1604,3,1,13.0,False
1605,3,2,368.0,False
1606,3,3,9906.0,False
1607,3,4,117181.0,False
1608,5,1,8.0,False
1609,5,2,286.0,False
1610,5,3,12011.0,False
1611,5,4,254701.0,False
1612,1,1,16.0,False
1613,1,2,520.0,False
1614,1,3,18568.0,False
1615,1,4,599701.0,False
1616,1,5,10000000.0,True
1617,3,1,13.0,False
1618,3,2,405.0,False
1619,3,3,5514.0,False
1620,3,4,628201.0,False
1621,5,1,3.0,False
1622,5,2,281.0,False
1623,5,3,15960.0,False
1624,5,4,275513.0,False
1625,1,1,14.0,False
1626,1,2,320.0,False
1627,1,3,16216.0,False
1628,1,4,508302.0,False
1629,1,5,10000000.0,True
1630,3,1,16.0,False
1631,3,2,440.0,False
1632,3,3,9464.0,False
1633,3,4,408103.0,False
1634,5,1,9.0,False
1635,5,2,381.0,False
1636,5,3,8703.0,False
1637,5,4,136000.0,False
1638,1,1,22.0,False
1639,1,2,532.0,False
1640,1,3,19170.0,False
1641,1,4,499226.0,False
1642,1,5,10000000.0,True
1643,3,1,14.0,False
1644,3,2,466.0,False
1645,3,3,6318.0,False
1646,3,4,419362.0,False
1647,5,1,12.0,False
1648,5,2,277.0,False
1649,5,3,7244.0,False
1650,5,4,346644.0,False
1651,1,1,28.0,False
1652,1,2,495.0,False
1653,1,3,14620.0,False
1654,1,4,566233.0,False
1655,1,5,10000000.0,True
1656,3,1,13.0,False
1657,3,2,654.0,False
1658,3,3,10771.0,False
1659,3,4,85353.0,False
1660,5,1,18.0,False
1661,5,2,282.0,False
1662,5,3,12464.0,False
1663,5,4,172362.0,False
1664,1,1,20.0,False
1665,1,2,126.0,False
1666,1,3,15038.0,False
1667,1,4,429400.0,False
1668,1,5,10000000.0,True
1669,3,1,27.0,False
1670,3,2,463.0,False
1671,3,3,15072.0,False
1672,3,4,275058.0,False
1673,5,1,9.0,False
1674,5,2,539.0,False
1675,5,3,7559.0,False
1676,5,4,340146.0,False
1677,1,1,9.0,False
1678,1,2,681.0,False
1679,1,3,9481.0,False
1680,1,4,516917.0,False
1681,1,5,10000000.0,True
1682,3,1,14.0,False
1683,3,2,283.0,False
1684,3,3,9078.0,False
1685,3,4,210037.0,False
1686,5,1,13.0,False
1687,5,2,311.0,False
1688,5,3,15936.0,False
1689,5,4,210926.0,False
1690,1,1,24.0,False
1691,1,2,604.0,False
1692,1,3,17762.0,False
1693,1,4,208065.0,False
1694,1,5,10000000.0,True
1695,3,1,8.0,False
1696,3,2,315.0,False
1697,3,3,14454.0,False
1698,3,4,488042.0,False
1699,5,1,9.0,False
1700,5,2,449.0,False
1701,5,3,6502.0,False
1702,5,4,345616.0,False
1703,1,1,19.0,False
1704,1,2,485.0,False
1705,1,3,12969.0,False
1706,1,4,472690.0,False
1707,1,5,10000000.0,True
1708,3,1,5.0,False
1709,3,2,89.0,False
1710,3,3,10019.0,False
1711,3,4,324712.0,False
1712,5,1,15.0,False
1713,5,2,167.0,False
1714,5,3,11784.0,False
1715,5,4,355413.0,False
1716,1,1,15.0,False
1717,1,2,803.0,False
1718,1,3,6432.0,False
1719,1,4,278814.0,False
1720,1,5,10000000.0,True
1721,3,1,17.0,False
1722,3,2,319.0,False
1723,3,3,8504.0,False
1724,3,4,381940.0,False
1725,5,1,4.0,False
1726,5,2,209.0,False
1727,5,3,7540.0,False
1728,5,4,386087.0,False
1729,1,1,14.0,False
1730,1,2,528.0,False
1731,1,3,10889.0,False
1732,1,4,403621.0,False
1733,1,5,10000000.0,True
1734,3,1,10.0,False
1735,3,2,288.0,False
1736,3,3,13942.0,False
1737,3,4,229029.0,False
1738,5,1,6.0,False
1739,5,2,232.0,False
1740,5,3,6571.0,False
1741,5,4,346662.0,False
1742,1,1,22.0,False
1743,1,2,256.0,False
1744,1,3,19538.0,False
1745,1,4,615902.0,False
1746,1,5,10000000.0,True
1747,3,1,12.0,False
1748,3,2,122.0,False
1749,3,3,5675.0,False
1750,3,4,413234.0,False
1751,5,1,5.0,False
1752,5,2,334.0,False
1753,5,3,5067.0,False
1754,5,4,394089.0,False
1755,1,1,14.0,False
1756,1,2,596.0,False
1757,1,3,10908.0,False
1758,1,4,563611.0,False
1759,1,5,10000000.0,True
1760,3,1,6.0,False
1761,3,2,263.0,False
1762,3,3,8495.0,False
1763,3,4,149294.0,False
1764,5,1,13.0,False
1765,5,2,118.0,False
1766,5,3,7955.0,False
1767,5,4,192342.0,False
1768,1,1,9.0,False
1769,1,2,613.0,False
1770,1,3,17326.0,False
1771,1,4,377163.0,False
1772,1,5,10000000.0,True
1773,3,1,9.0,False
1774,3,2,288.0,False
1775,3,3,13267.0,False
1776,3,4,419187.0,False
1777,5,1,17.0,False
1778,5,2,281.0,False
1779,5,3,8635.0,False
1780,5,4,403089.0,False
1781,1,1,20.0,False
1782,1,2,427.0,False
1783,1,3,12628.0,False
1784,1,4,525862.0,False
1785,1,5,10000000.0,True
1786,3,1,15.0,False
1787,3,2,275.0,False
1788,3,3,14101.0,False
1789,3,4,337872.0,False
1790,5,1,12.0,False
1791,5,2,278.0,False
1792,5,3,14412.0,False
1793,5,4,198622.0,False
1794,1,1,24.0,False
1795,1,2,392.0,False
1796,1,3,14115.0,False
1797,1,4,362578.0,False
1798,1,5,10000000.0,True
1799,3,1,24.0,False
1800,3,2,235.0,False
1801,3,3,13224.0,False
1802,3,4,634494.0,False
1803,5,1,14.0,False
1804,5,2,304.0,False
1805,5,3,11690.0,False
1806,5,4,295532.0,False
1807,1,1,21.0,False
1808,1,2,472.0,False
1809,1,3,7147.0,False
1810,1,4,303067.0,False
1811,1,5,10000000.0,True
1812,3,1,7.0,False
1813,3,2,23.0,False
1814,3,3,8887.0,False
1815,3,4,440289.0,False
1816,5,1,8.0,False
1817,5,2,423.0,False
1818,5,3,10572.0,False
1819,5,4,193326.0,False
1820,1,1,17.0,False
1821,1,2,267.0,False
1822,1,3,13252.0,False
1823,1,4,495122.0,False
1824,1,5,10000000.0,True
1825,3,1,24.0,False
1826,3,2,441.0,False
1827,3,3,13180.0,False
1828,3,4,363798.0,False
1829,5,1,17.0,False
1830,5,2,289.0,False
1831,5,3,11496.0,False
1832,5,4,348753.0,False
1833,1,1,18.0,False
1834,1,2,374.0,False
1835,1,3,14101.0,False
1836,1,4,399607.0,False
1837,1,5,10000000.0,True
1838,3,1,7.0,False
1839,3,2,270.0,False
1840,3,3,8166.0,False
1841,3,4,432972.0,False
1842,5,1,5.0,False
1843,5,2,120.0,False
1844,5,3,10032.0,False
1845,5,4,374020.0,False
1846,1,1,35.0,False
1847,1,2,675.0,False
1848,1,3,6493.0,False
1849,1,4,434831.0,False
1850,1,5,10000000.0,True
1851,3,1,19.0,False
1852,3,2,358.0,False
1853,3,3,16117.0,False
1854,3,4,552968.0,False
1855,5,1,1.0,False
1856,5,2,280.0,False
1857,5,3,14385.0,False
1858,5,4,276048.0,False
1859,1,1,28.0,False
1860,1,2,724.0,False
1861,1,3,8637.0,False
1862,1,4,288586.0,False
1863,1,5,10000000.0,True
1864,3,1,13.0,False
1865,3,2,308.0,False
1866,3,3,8076.0,False
1867,3,4,344209.0,False
1868,5,1,9.0,False
1869,5,2,272.0,False
1870,5,3,9863.0,False
1871,5,4,281557.0,False
1872,1,1,15.0,False
1873,1,2,305.0,False
1874,1,3,13883.0,False
1875,1,4,584816.0,False
1876,1,5,10000000.0,True
1877,3,1,15.0,False
1878,3,2,341.0,False
1879,3,3,9771.0,False
1880,3,4,342307.0,False
1881,5,1,9.0,False
1882,5,2,337.0,False
1883,5,3,13346.0,False
1884,5,4,458495.0,False
1885,1,1,25.0,False
1886,1,2,528.0,False
1887,1,3,11831.0,False
1888,1,4,248561.0,False
1889,1,5,10000000.0,True
1890,3,1,15.0,False
1891,3,2,298.0,False
1892,3,3,12529.0,False
1893,3,4,484277.0,False
1894,5,1,12.0,False
1895,5,2,103.0,False
1896,5,3,11559.0,False
1897,5,4,192729.0,False
1898,1,1,15.0,False
1899,1,2,445.0,False
1900,1,3,19511.0,False
1901,1,4,484774.0,False
1902,1,5,10000000.0,True
1903,3,1,11.0,False
1904,3,2,329.0,False
1905,3,3,9323.0,False
1906,3,4,485919.0,False
1907,5,1,7.0,False
1908,5,2,327.0,False
1909,5,3,10869.0,False
1910,5,4,345599.0,False
1911,1,1,14.0,False
1912,1,2,489.0,False
1913,1,3,17516.0,False
1914,1,4,716792.0,False
1915,1,5,10000000.0,True
1916,3,1,15.0,False
1917,3,2,456.0,False
1918,3,3,15170.0,False
1919,3,4,479783.0,False
1920,5,1,5.0,False
1921,5,2,244.0,False
1922,5,3,10110.0,False
1923,5,4,467472.0,False
1924,1,1,6.0,False
1925,1,2,107.0,False
1926,1,3,4468.0,False
1927,1,4,137844.0,False
1928,1,5,10000000.0,True
1929,3,1,13.0,False
1930,3,2,421.0,False
1931,3,3,5548.0,False
1932,3,4,327536.0,False
1933,5,1,12.0,False
1934,5,2,289.0,False
1935,5,3,11167.0,False
1936,5,4,495083.0,False
1937,1,1,27.0,False
1938,1,2,361.0,False
1939,1,3,13401.0,False
1940,1,4,370875.0,False
1941,1,5,10000000.0,True
1942,3,1,17.0,False
1943,3,2,377.0,False
1944,3,3,11538.0,False
1945,3,4,412272.0,False
1946,5,1,6.0,False
1947,5,2,333.0,False
1948,5,3,4929.0,False
1949,5,4,174578.0,False
1950,1,1,27.0,False
1951,1,2,566.0,False
1952,1,3,14904.0,False
1953,1,4,498868.0,False
1954,1,5,10000000.0,True
1955,3,1,8.0,False
1956,3,2,434.0,False
1957,3,3,9908.0,False
1958,3,4,334712.0,False
1959,5,1,15.0,False
1960,5,2,231.0,False
1961,5,3,10063.0,False
1962,5,4,111476.0,False
1963,1,1,16.0,False
1964,1,2,447.0,False
1965,1,3,9270.0,False
1966,1,4,437947.0,False
1967,1,5,10000000.0,True
1968,3,1,11.0,False
1969,3,2,369.0,False
1970,3,3,13461.0,False
1971,3,4,135904.0,False
1972,5,1,11.0,False
1973,5,2,408.0,False
1974,5,3,12159.0,False
1975,5,4,251433.0,False
1976,1,1,16.0,False
1977,1,2,349.0,False
1978,1,3,12659.0,False
1979,1,4,625365.0,False
1980,1,5,10000000.0,True
1981,3,1,5.0,False
1982,3,2,214.0,False
1983,3,3,8846.0,False
1984,3,4,261711.0,False
1985,5,1,16.0,False
1986,5,2,348.0,False
1987,5,3,6904.0,False
1988,5,4,349176.0,False
1989,1,1,20.0,False
1990,1,2,537.0,False
1991,1,3,9425.0,False
1992,1,4,508904.0,False
1993,1,5,10000000.0,True
1994,3,1,20.0,False
1995,3,2,465.0,False
1996,3,3,5788.0,False
1997,3,4,569081.0,False
1998,5,1,6.0,False
1999,5,2,343.0,False
2000,5,3,8273.0,False
2001,5,4,498973.0,False
2002,1,1,30.0,False
2003,1,2,777.0,False
2004,1,3,14218.0,False
2005,1,4,570277.0,False
2006,1,5,10000000.0,True
2007,3,1,13.0,False
2008,3,2,373.0,False
2009,3,3,8001.0,False
2010,3,4,456082.0,False
2011,5,1,9.0,False
2012,5,2,428.0,False
2013,5,3,5014.0,False
2014,5,4,430024.0,False
2015,1,1,13.0,False
2016,1,2,577.0,False
2017,1,3,13806.0,False
2018,1,4,413706.0,False
2019,1,5,10000000.0,True
2020,3,1,17.0,False
2021,3,2,314.0,False
2022,3,3,12028.0,False
2023,3,4,268177.0,False
2024,5,1,9.0,False
2025,5,2,302.0,False
2026,5,3,9725.0,False
2027,5,4,280749.0,False
2028,1,1,24.0,False
2029,1,2,531.0,False
2030,1,3,18209.0,False
2031,1,4,637291.0,False
2032,1,5,10000000.0,True
2033,3,1,5.0,False
2034,3,2,418.0,False
2035,3,3,9712.0,False
2036,3,4,327688.0,False
2037,5,1,16.0,False
2038,5,2,277.0,False
2039,5,3,2614.0,False
2040,5,4,431637.0,False
2041,1,1,22.0,False
2042,1,2,697.0,False
2043,1,3,7319.0,False
2044,1,4,301517.0,False
2045,1,5,10000000.0,True
2046,3,1,15.0,False
2047,3,2,201.0,False
2048,3,3,10343.0,False
2049,3,4,357914.0,False
2050,5,1,10.0,False
2051,5,2,156.0,False
2052,5,3,9652.0,False
2053,5,4,214313.0,False
2054,1,1,21.0,False
2055,1,2,558.0,False
2056,1,3,12027.0,False
2057,1,4,506971.0,False
2058,1,5,10000000.0,True
2059,3,1,11.0,False
2060,3,2,497.0,False
2061,3,3,10446.0,False
2062,3,4,309668.0,False
2063,5,1,9.0,False
2064,5,2,270.0,False
2065,5,3,9540.0,False
2066,5,4,365692.0,False
2067,1,1,30.0,False
2068,1,2,460.0,False
2069,1,3,18897.0,False
2070,1,4,390299.0,False
2071,1,5,10000000.0,True
2072,3,1,11.0,False
2073,3,2,304.0,False
2074,3,3,11585.0,False
2075,3,4,416150.0,False
2076,5,1,16.0,False
2077,5,2,221.0,False
2078,5,3,9161.0,False
2079,5,4,323552.0,False
2080,1,1,10.0,False
2081,1,2,787.0,False
2082,1,3,8029.0,False
2083,1,4,440627.0,False
2084,1,5,10000000.0,True
2085,3,1,14.0,False
2086,3,2,323.0,False
2087,3,3,11868.0,False
